price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built
625000,3,2,2410,64073,1,0,0,4,1820,590,1976
165000,3,1,1280,7742,1,0,0,3,1280,0,1973
335000,3,1,2320,6750,1,0,0,3,1160,1160,1960
286700,3,1,1220,6600,1,0,0,3,1220,0,1958
699000,2,1,1400,4050,1,0,0,4,1400,0,1954
280000,3,1,1590,7280,1,0,0,3,1140,450,1974
580000,4,2,2220,7064,2,0,0,3,2220,0,1988
754800,2,2,2770,7781,2,0,0,3,2770,0,2006
525000,4,2,2303,16801,2,0,0,3,2303,0,1995
562000,3,1,1600,10530,1,0,2,3,1600,0,1962
575000,4,1,1280,6060,1,0,0,3,860,420,1926
808900,5,2,2900,5901,2,0,0,3,2900,0,2006
992000,3,2,2950,15207,1,0,0,4,2070,880,1966
335000,3,2,1700,6698,2,0,0,3,1700,0,1997
473000,3,2,1050,7200,1,0,0,3,1050,0,1985
350000,4,2,2990,11210,1,0,1,4,1880,1110,1977
1600000,5,2,3100,5374,2,0,0,4,3100,0,1906
305500,3,1,1240,6090,1,0,0,4,1240,0,1950
306000,2,1,780,13500,1,0,0,4,780,0,1946
233000,2,2,850,1656,2,0,0,3,850,0,2001
490000,3,1,1540,9000,1,0,0,3,1540,0,1971
445000,4,2,2280,42077,2,0,0,3,2280,0,1994
355000,3,2,2550,9674,1,0,0,3,1850,700,1959
360000,2,2,1770,7607,1,0,0,4,1770,0,1987
737500,3,1,2320,10900,2,0,0,3,2320,0,1935
985000,3,3,2600,11920,2,0,0,5,2600,0,1969
349950,2,3,1570,2031,2,0,0,3,1310,260,2006
520000,4,2,3060,7161,2,0,0,3,2860,200,2005
355950,4,2,1960,8540,1,0,0,3,1220,740,1955
485000,5,2,3270,6129,2,0,0,3,3270,0,2004
143000,3,1,1090,3315,1,0,0,4,1090,0,1969
3280000,2,1,6840,10000,2,1,4,3,4350,2490,2001
355000,3,1,940,8512,1,0,0,4,940,0,1967
1130000,5,3,3880,13885,2,0,3,4,2540,1340,1979
200000,5,1,1770,15525,1,0,0,4,1770,0,1959
913000,4,2,3640,10576,2,0,0,3,3640,0,1999
1600000,3,2,3160,12824,1,0,2,4,1820,1340,1966
409900,2,2,1590,1845,2,0,0,3,1590,0,1997
265000,4,1,1290,6034,1,0,0,3,1050,240,1950
740000,5,3,3655,51836,1,0,0,5,2174,1481,1955
306000,4,2,2490,8124,2,0,0,3,2490,0,2001
381000,3,2,1470,3999,2,0,0,3,1470,0,2003
1220000,3,3,3960,6132,2,0,3,3,2600,1360,1933
1050000,3,3,3190,29982,1,0,3,4,2630,560,1941
408000,2,1,810,7440,1,0,0,5,810,0,1948
739900,5,2,2980,5377,2,0,0,3,2980,0,2006
674250,4,2,2780,35000,1,0,0,4,2780,0,1985
438400,2,1,1340,8100,1,0,0,4,1340,0,1953
1700000,5,5,4930,14649,2,0,3,3,4160,770,2000
703000,3,2,1360,5980,1,0,0,3,1360,0,1945
262000,3,1,1320,6530,1,0,0,4,1320,0,1989
353000,3,2,1210,14499,1,0,0,3,1210,0,1984
500000,4,2,1940,7607,2,0,0,3,1940,0,1995
1280000,4,2,3160,4620,1,0,4,3,2020,1140,1917
332000,4,2,1980,6566,2,0,0,3,1980,0,2004
824000,4,2,2320,14240,1,0,0,4,1620,700,1974
290000,4,2,1660,4788,1,0,0,3,1660,0,1968
700000,3,2,1660,1545,2,0,2,3,1400,260,2002
550000,2,1,1080,3420,1,0,0,4,780,300,1922
549000,2,1,1510,11165,1,0,0,4,1510,0,1921
1870000,4,2,2950,43560,1,0,2,4,2550,400,1951
858000,4,2,3070,13720,2,0,0,3,3070,0,1978
345000,2,1,970,10423,1,0,0,3,970,0,1947
340000,4,1,2140,11651,2,0,0,3,2140,0,1930
1220000,4,2,2570,9600,2,0,0,4,2570,0,1962
275000,3,2,1260,1488,3,0,0,3,1260,0,2009
405000,3,1,1220,7771,1,0,0,3,1220,0,1963
432500,3,2,1720,8145,2,0,0,5,1720,0,1949
236500,4,1,2140,4217,1,0,0,3,1320,820,1925
679000,4,1,1420,4923,1,0,0,4,1420,0,1928
543000,4,2,2060,8451,2,0,0,3,2060,0,1995
294000,3,1,1320,9520,1,0,0,3,990,330,1953
340500,3,1,1810,10463,1,0,0,4,1810,0,1969
1010000,4,2,2980,16263,2,0,0,3,2980,0,1989
335000,2,2,1350,2560,1,0,0,3,1350,0,1976
425000,3,2,1540,8011,1,0,0,3,1540,0,1988
353000,3,2,2510,9240,2,0,0,4,2510,0,2001
540000,3,2,1670,5146,2,0,0,3,1670,0,1991
640000,5,3,3690,11928,2,0,0,3,2540,1150,2006
339950,3,1,1320,11457,1,0,0,3,1320,0,1959
195000,3,1,1510,8400,1,0,0,2,980,530,1979
322000,3,1,1510,8400,1,0,0,2,980,530,1979
660000,4,1,1870,10450,1,0,0,3,1620,250,1978
280000,6,3,2400,9373,2,0,0,3,2400,0,1991
300000,6,3,2400,9373,2,0,0,3,2400,0,1991
207500,3,1,1170,8816,1,0,0,4,1170,0,1966
195000,3,1,1190,8726,1,0,0,3,1190,0,1956
700000,3,2,2080,3880,1,0,0,5,1160,920,1954
560000,4,1,2150,8555,1,0,2,4,1460,690,1982
260000,3,1,1580,7344,1,0,0,5,1580,0,1911
575000,3,1,1580,7344,1,0,0,5,1580,0,1911
475000,3,2,2370,3239,2,0,0,3,1950,420,2006
285000,3,1,1840,8601,1,0,0,3,920,920,1905
753888,4,2,2660,5500,2,0,2,3,2660,0,2003
650000,3,2,2190,3600,2,0,0,3,2190,0,2003
620000,3,2,1660,3478,1,0,0,4,1100,560,1929
526000,3,1,1780,37801,1,0,0,3,1300,480,1977
155000,2,1,700,5200,1,0,0,5,700,0,1952
342000,4,2,1570,11200,1,0,0,3,1120,450,1959
390000,3,1,1220,216332,1,0,0,3,1220,0,1981
685000,3,2,3150,219978,2,0,0,4,3000,150,1990
608000,4,2,2690,4736,2,0,0,3,2690,0,2001
179900,2,1,680,6400,1,0,0,3,680,0,1943
1250000,6,3,3750,14150,2,0,2,5,2750,1000,1936
166000,3,1,1010,11675,1,0,0,3,1010,0,1957
462000,3,1,1710,4500,1,0,0,3,1410,300,1928
545000,4,2,2090,6023,2,0,0,3,2090,0,1990
415000,3,1,1560,4500,1,0,0,3,1560,0,1903
269000,3,2,1560,4200,2,0,0,3,1560,0,2003
356500,4,2,2570,11473,2,0,0,3,2570,0,2008
225000,3,1,1010,7633,1,0,0,4,1010,0,1961
175000,2,1,1020,5130,1,0,0,4,1020,0,1948
549000,5,2,1710,9720,2,0,0,4,1710,0,1974
535000,3,2,2300,12197,2,0,0,3,2300,0,1989
627000,4,2,1990,7712,1,0,0,3,1210,780,1973
565000,3,2,2730,15677,2,0,3,3,2730,0,1976
392450,4,2,2195,2681,1,0,0,3,1060,1135,1912
509000,2,2,1560,4675,1,0,0,3,1560,0,2006
340000,3,2,1400,4800,1,0,0,3,1200,200,1921
537000,3,2,1400,4800,1,0,0,3,1200,200,1921
865000,4,3,3690,9892,2,0,0,3,3690,0,1998
358000,2,1,1140,8340,1,0,0,3,1140,0,1948
595000,4,2,1920,3225,1,0,0,5,1300,620,1923
661000,4,2,2496,8058,2,0,0,3,2496,0,1998
419950,3,2,2280,8500,1,0,0,4,1680,600,1977
490000,4,3,3200,6420,2,0,0,3,3200,0,2006
525000,2,1,880,4000,1,0,0,3,880,0,1940
350000,3,2,1320,1298,3,0,0,3,1320,0,1995
552500,3,2,2450,3582,2,0,0,3,2450,0,2008
210000,3,1,1040,8970,1,0,0,4,1040,0,1961
390000,3,2,2480,53250,2,0,0,3,2480,0,1990
336800,5,1,1830,16650,1,0,0,3,1610,220,1958
465000,3,2,1440,4473,2,0,0,3,1440,0,2003
299900,4,2,1580,3632,2,0,0,3,1580,0,2011
715000,3,3,3230,5000,2,0,0,3,3230,0,2006
235000,4,2,1810,39639,1,0,0,3,1230,580,1970
276000,3,2,2495,4400,2,0,0,3,2495,0,2007
265000,4,1,1740,12728,1,0,0,4,1180,560,1964
425000,3,1,1680,3000,1,0,2,4,840,840,1900
313000,4,2,2460,10320,2,0,0,3,2460,0,1993
715000,3,2,3050,6000,1,0,3,3,1720,1330,1984
265000,3,2,1630,10969,2,0,0,3,1630,0,1991
646000,3,2,2460,6413,2,0,0,3,2460,0,2004
175000,3,1,1030,6600,1,0,0,3,1030,0,1954
649000,3,2,3410,13809,1,0,3,4,2450,960,1973
785000,3,2,2310,5200,1,0,0,4,1520,790,1940
890000,4,2,2610,4400,1,0,0,5,1260,1350,1920
612000,3,3,2330,10327,1,0,0,3,2330,0,1998
330000,4,2,2980,5674,2,0,0,3,2980,0,2003
493000,3,2,1790,11393,1,0,0,3,1790,0,1978
1600000,4,2,2940,5735,1,0,0,3,1470,1470,1957
1620000,4,3,3900,9750,1,0,4,5,2520,1380,1972
1650000,4,3,3900,9750,1,0,4,5,2520,1380,1972
499000,3,2,1750,2150,2,0,0,3,1230,520,1900
603500,6,2,2660,8400,1,0,0,5,1550,1110,1962
530000,2,1,1580,3680,1,0,2,3,1280,300,1941
895000,5,2,2350,14197,1,0,0,4,1220,1130,1962
267345,4,2,2510,8165,1,0,0,4,1610,900,1972
275000,3,2,1480,15639,2,0,0,3,1480,0,1987
439950,3,1,1720,223377,1,0,0,3,1240,480,1950
455000,3,2,1470,4653,2,0,0,4,1470,0,1985
630000,3,1,1540,6930,1,0,0,3,1250,290,1944
690000,3,2,2820,5001,2,0,0,3,2820,0,2004
212000,4,1,1250,12705,1,0,0,4,1250,0,1971
231500,4,2,2080,7526,1,0,0,4,1280,800,1985
1240000,4,3,5180,49936,2,0,0,4,5180,0,1991
378500,3,2,2860,43821,2,0,0,4,2860,0,1990
482000,4,2,2710,35868,2,0,0,3,2710,0,1989
695000,2,1,1140,3990,1,0,0,3,1140,0,1924
965000,4,2,4070,57587,2,0,0,3,4070,0,1989
675000,3,1,1710,5913,1,0,0,4,1120,590,1941
387000,3,1,1340,6500,1,0,0,3,1340,0,1972
347500,4,2,2290,7000,2,0,0,3,2290,0,1977
385000,3,2,1860,7400,1,0,0,3,930,930,1922
265000,3,1,1080,4930,1,0,0,3,1080,0,1950
406000,3,1,960,5264,1,0,0,3,960,0,1953
134000,2,1,980,5000,2,0,0,3,980,0,1922
415000,3,1,1500,3399,2,0,0,5,1300,200,1926
375000,3,1,1440,8775,1,0,0,3,1440,0,1973
620000,4,2,2580,7465,2,0,0,3,2580,0,1993
337500,5,2,2070,4698,2,0,0,3,2070,0,1999
565000,3,2,1880,12368,1,0,0,4,1260,620,1967
399500,3,1,2420,12676,2,0,0,3,2420,0,1911
1070000,2,1,1890,9466,2,0,0,3,1890,0,1987
352500,3,2,1920,33630,1,0,0,3,1920,0,1992
259000,3,2,1870,5909,1,0,0,3,1270,600,1986
320000,2,1,900,7620,1,0,0,3,900,0,1971
733000,3,2,2160,9888,2,0,0,4,2160,0,1989
381500,2,1,900,2910,1,0,0,5,900,0,1924
343000,2,1,1180,9261,1,0,0,4,940,240,1957
205500,2,1,900,6400,1,0,0,5,900,0,1938
525000,3,2,1600,16530,1,0,0,5,1600,0,1967
300000,3,1,1500,8352,1,0,2,5,750,750,1943
299000,2,1,1070,189486,1,0,0,3,1070,0,1942
561000,4,2,2570,5250,2,0,0,3,2570,0,1990
450000,3,1,1210,4000,1,0,0,3,1090,120,1928
540000,4,2,1850,7850,2,0,0,3,1850,0,1985
379000,3,2,1740,30886,2,0,0,3,1740,0,1992
230000,3,1,1300,14000,1,0,0,4,1300,0,1958
399950,3,2,2000,30605,2,0,0,4,2000,0,1989
355000,5,2,3220,5806,2,0,0,3,3220,0,2002
580000,4,2,2160,9593,1,0,0,3,2160,0,1969
700000,3,2,2130,4299,1,0,0,4,1680,450,1922
279900,3,1,1580,8151,1,0,1,4,1100,480,1962
210000,3,1,1200,7500,1,0,0,3,1200,0,1905
1170000,3,3,3790,5001,2,0,0,3,2810,980,1989
290300,2,1,860,3874,1,0,0,4,860,0,1931
1600000,5,4,5130,43123,2,0,0,3,5130,0,1996
490000,3,1,1600,6380,1,0,0,3,1400,200,1939
606000,4,2,2110,13850,2,0,0,3,2110,0,1987
359950,3,1,1400,4980,1,0,0,3,950,450,1943
677100,3,2,2110,9199,1,0,0,3,2110,0,1993
465000,3,2,1430,7125,1,0,0,4,1430,0,1984
4500000,5,5,6640,40014,2,1,4,3,6350,290,2004
500000,3,2,3040,41072,1,0,0,4,1520,1520,1978
455000,2,1,980,5000,1,0,0,4,980,0,1950
705000,6,2,2570,4240,1,0,0,4,1970,600,1911
420000,3,2,2060,7020,1,0,0,4,1460,600,1967
169575,3,1,1300,8284,1,0,0,3,1300,0,1968
250000,3,1,1300,8284,1,0,0,3,1300,0,1968
530000,3,2,1680,7262,1,0,0,5,1180,500,1973
590000,5,3,4020,40341,1,0,0,5,2170,1850,1970
257500,3,1,1530,14087,1,0,0,3,1070,460,1979
415000,3,1,1170,6700,1,0,0,3,1170,0,1957
536000,3,1,1580,3764,1,0,0,3,1280,300,1945
246500,3,1,1270,11600,1,0,0,4,1270,0,1964
395000,3,1,1480,7700,1,0,0,3,1480,0,1975
739000,3,2,2220,10530,1,0,0,4,1700,520,1974
1270000,4,2,3200,13729,2,0,0,3,3200,0,1984
190000,3,1,910,10575,1,0,0,4,910,0,1968
305000,3,1,1480,9086,1,0,0,3,1480,0,1962
925000,4,4,3770,13058,2,0,0,4,3770,0,1983
895000,4,3,3500,13444,2,0,0,3,2360,1140,1977
656000,3,1,1480,7475,1,0,0,3,1480,0,1943
560000,4,1,1660,4690,1,0,0,3,1260,400,1945
610000,5,2,2520,11700,2,0,0,3,2520,0,1977
645000,4,2,2850,37522,2,0,0,3,2850,0,1987
259000,3,2,2153,4400,2,0,0,3,2153,0,2007
980000,4,2,3780,10962,2,0,0,3,3780,0,1990
872000,4,4,3770,9750,1,0,0,4,1940,1830,1967
1000000,6,2,3600,9675,1,0,2,4,1940,1660,1977
900000,3,2,2980,12600,1,0,0,3,1590,1390,1941
475000,4,1,2320,5534,1,0,0,4,1540,780,1915
350000,5,2,2980,13482,1,0,0,4,1730,1250,1975
840000,4,1,2930,11562,1,0,3,3,1670,1260,1947
500000,4,2,2040,8400,1,0,0,3,1420,620,1963
202500,3,1,1510,9898,1,0,0,3,1110,400,1954
523000,4,2,2660,65340,2,0,0,3,2660,0,1988
225000,3,2,1740,10050,2,0,0,3,1740,0,1989
418200,3,2,2240,9542,1,0,1,3,1190,1050,1980
356500,4,1,1570,9670,1,0,0,3,1170,400,1959
670000,4,3,2500,5000,1,0,0,4,1460,1040,1926
456150,3,2,1750,12408,1,0,0,5,1150,600,1962
471000,4,2,3030,9687,2,0,0,3,2020,1010,1998
558000,3,2,1680,934,3,0,0,3,1680,0,2008
1380000,6,4,5740,10312,2,0,2,3,3610,2130,2000
161500,3,1,1220,6000,1,0,0,5,1220,0,1961
311000,3,1,1310,8370,1,0,0,3,1310,0,1962
470000,6,1,2490,8732,1,0,0,4,2490,0,1966
569000,3,3,2220,8227,1,0,0,5,1770,450,1929
689000,4,2,2240,7350,2,0,0,3,2240,0,1989
271900,3,1,1890,11875,1,0,0,3,1230,660,1979
278000,4,2,1850,6037,2,0,0,3,1850,0,1991
820000,2,2,2210,4440,2,0,0,4,1440,770,1931
399500,3,1,1410,7700,1,0,0,4,1410,0,1967
462000,3,2,1890,2614,2,0,0,4,1890,0,1979
347500,3,1,1830,12036,1,0,0,3,1550,280,1977
230000,2,1,950,7560,1,0,0,3,950,0,1958
687000,4,2,2370,10083,2,0,0,5,2370,0,1966
725786,4,2,3070,5762,2,0,0,3,3070,0,2000
315500,3,1,1300,12600,1,0,0,4,1300,0,1969
312000,4,2,1300,7054,1,0,0,3,1300,0,1950
343000,3,3,1210,1173,2,0,0,3,1000,210,2002
385195,1,1,710,6000,1,0,0,3,710,0,2015
415000,4,2,2240,12650,1,0,0,4,1730,510,1981
461000,3,1,3600,8666,2,0,0,4,2400,1200,1948
369990,4,2,1960,7133,2,0,0,3,1960,0,2002
349950,4,2,1820,3134,2,0,0,3,1820,0,1999
285750,3,2,1960,17126,1,0,0,3,1400,560,1966
542500,4,2,1750,10160,1,0,0,3,1320,430,1972
830000,5,3,3700,5400,2,0,0,3,2890,810,2011
705000,4,2,2910,20946,2,0,0,4,2350,560,1976
615000,2,1,1270,5000,1,0,0,3,1090,180,1949
184500,2,1,720,5880,1,0,0,3,720,0,1940
412000,2,1,1040,5120,1,0,0,3,1040,0,1901
250000,3,1,2210,11111,1,0,0,3,2210,0,1934
580000,5,2,2060,6000,2,0,0,3,2060,0,1903
220000,2,1,780,6000,1,0,0,5,780,0,1923
675000,4,2,2240,8937,1,0,0,4,1460,780,1976
373500,2,1,800,3330,1,0,0,3,800,0,1918
662700,2,1,2440,6900,2,0,0,3,1590,850,1910
239950,5,1,1460,6032,2,0,0,4,1460,0,1941
383000,3,1,1150,10196,1,0,0,4,1150,0,1957
485000,3,2,2650,12350,1,0,0,4,1470,1180,1975
610000,4,2,2600,36583,1,0,0,5,1580,1020,1976
545000,6,1,1820,6250,1,0,0,3,1130,690,1954
780000,2,2,2560,2500,2,0,0,5,1690,870,1901
305000,3,2,1714,3240,2,0,0,3,1714,0,2005
405000,3,1,1330,15678,1,0,0,3,900,430,1984
1110000,5,3,7350,12231,2,0,4,3,4750,2600,2001
273000,3,1,2050,9045,2,0,0,4,2050,0,1959
326500,3,1,1810,12375,2,0,0,3,1810,0,1970
365000,3,1,1380,9134,1,0,0,5,880,500,1981
1000000,3,2,3070,10739,2,0,0,3,2440,630,1987
422500,2,1,800,4046,1,0,0,3,800,0,1940
354450,4,2,2140,9920,2,0,0,3,2140,0,1993
320000,3,1,1330,9540,1,0,0,4,1330,0,1971
223000,3,1,1030,9120,1,0,0,3,1030,0,1961
410000,3,2,1740,4948,2,0,0,3,1740,0,2008
438000,3,1,1200,4000,1,0,0,4,1200,0,1923
390000,3,3,1490,2944,2,0,0,3,960,530,1993
298500,4,2,1890,5954,2,0,0,3,1890,0,2004
749999,5,2,3060,13630,2,0,0,3,3060,0,1989
779000,6,2,3250,12000,1,0,1,3,1800,1450,1966
570000,3,2,2730,11936,2,0,2,3,1530,1200,1978
385000,3,1,810,4600,1,0,0,3,810,0,1918
649000,4,2,2240,11040,1,0,0,5,1120,1120,1961
283000,3,1,1740,5247,1,0,0,3,1270,470,1947
699900,4,2,2380,16236,1,0,0,3,1540,840,1961
278500,4,1,1540,8400,1,0,0,3,770,770,1971
700000,4,1,2340,9100,1,0,0,3,1610,730,1975
535000,4,2,2710,45963,2,0,0,3,2710,0,1995
234500,3,1,1310,18400,1,0,0,3,870,440,1954
374150,3,1,1390,9585,1,0,0,4,1390,0,1973
397000,4,2,2201,9542,2,0,0,3,2201,0,2006
613000,3,2,1960,10385,1,0,0,3,1960,0,1988
1150000,3,2,2850,10474,1,0,0,4,1730,1120,1954
595000,4,1,1880,4080,1,0,0,3,940,940,1924
340000,5,2,2440,6858,2,0,0,3,2440,0,2003
388000,4,2,2560,5800,2,0,0,3,2560,0,2005
404000,3,1,1410,15210,1,0,0,3,1410,0,1950
810000,3,2,2870,6360,1,0,1,4,1790,1080,1946
405000,4,2,2620,9359,2,0,0,3,2620,0,1987
726000,5,3,2970,10335,2,0,0,3,2970,0,2000
266000,3,2,1780,7214,1,0,0,4,1400,380,1986
722500,5,2,3700,7207,1,0,1,5,1850,1850,1970
352000,4,2,1252,25002,1,0,0,3,992,260,1996
265000,4,1,1240,8158,1,0,0,4,1110,130,1961
856000,3,2,2160,3920,2,0,0,3,2160,0,2014
346950,3,2,2040,4348,2,0,0,4,2040,0,2006
866059,5,3,3130,4797,2,0,0,3,2570,560,2014
410000,3,2,2350,4456,2,0,0,3,2350,0,2004
370000,3,1,1570,16817,2,0,0,3,1570,0,1982
230000,3,1,1530,389126,1,0,0,4,1530,0,1919
400000,2,2,1520,5010,1,0,0,3,1520,0,1999
172000,3,1,1350,9680,1,0,0,4,820,530,1959
615000,3,1,1950,8480,1,0,0,4,1250,700,1962
860000,4,3,3950,9600,2,0,0,3,3950,0,1998
555000,3,1,2040,6000,1,0,0,5,1120,920,1958
579000,3,2,1990,4040,1,0,0,5,1390,600,1926
385000,3,1,1300,7030,1,0,0,3,1300,0,1968
420000,4,2,2030,12000,2,0,0,3,2030,0,1977
645000,3,1,2340,6750,1,0,0,5,1620,720,1914
549950,3,2,2160,6288,2,0,0,3,2160,0,1996
678000,3,2,2770,10000,1,0,1,5,1640,1130,1962
199000,4,2,2030,8120,2,0,0,3,2030,0,1950
604000,3,1,1440,13824,1,0,0,4,1440,0,1957
268000,5,1,1730,10368,1,0,0,5,1010,720,1963
960000,5,3,4510,16305,2,0,0,3,2820,1690,2003
509250,3,2,2100,7600,1,0,0,4,1450,650,1980
416000,3,2,1800,5372,2,0,0,3,1800,0,1987
190000,3,1,1090,8520,1,0,0,3,1090,0,1967
212000,3,1,1010,10000,1,0,0,4,1010,0,1973
325900,3,2,2040,9765,2,0,0,3,2040,0,1985
560000,3,3,2270,4088,2,0,0,3,1880,390,1996
275000,3,2,1730,5799,2,0,0,4,1730,0,1987
665000,4,2,2480,15411,2,0,2,3,2480,0,1994
1510000,4,3,3480,7232,2,0,0,3,2580,900,1926
375000,4,2,1720,2410,1,0,0,3,970,750,1930
359950,3,1,1570,6975,1,0,0,3,1040,530,1979
340000,4,2,3527,7200,2,0,0,3,3527,0,2005
401000,2,1,840,8100,1,0,0,4,840,0,1948
669000,2,1,1950,10766,1,0,3,4,1160,790,1952
638500,4,2,1980,6568,2,0,0,3,1980,0,2004
545000,2,1,1620,3760,2,0,0,5,1170,450,1924
524000,4,1,1980,7015,1,0,0,3,1260,720,1973
1610000,5,3,3530,13260,2,0,0,3,3530,0,2013
280000,2,1,1260,4800,1,0,0,3,1100,160,1947
828000,4,2,2120,10841,1,0,0,4,1500,620,1979
223000,3,1,1360,10573,1,0,0,4,1360,0,1984
1290000,4,3,3100,2261,2,0,2,3,2250,850,1981
750000,2,2,2370,155130,1,0,0,3,2370,0,1970
430000,2,1,1460,9207,1,0,0,3,1210,250,1947
711000,4,1,1980,10800,1,0,0,5,990,990,1948
310000,4,2,1930,7014,2,0,0,3,1930,0,1994
415000,5,1,3700,9140,1,0,0,3,1850,1850,1957
274900,4,2,1970,6600,2,0,0,3,1970,0,1987
525000,3,3,2470,36445,2,0,0,4,2470,0,1980
179500,3,1,1180,32214,1,0,0,3,1180,0,1952
478000,3,1,1280,2580,1,0,0,3,1280,0,1910
195000,3,1,1380,7350,1,0,0,3,990,390,1981
385000,4,3,2740,10925,1,0,0,3,1670,1070,1980
401000,3,2,2020,9505,1,0,0,3,1260,760,1969
522000,4,2,2835,6598,2,0,0,3,2835,0,2002
330000,4,1,1520,14417,1,0,0,4,1520,0,1968
503000,3,2,2190,4882,2,0,0,3,2190,0,1999
175000,5,1,1680,8400,1,0,0,4,1680,0,1979
963990,4,3,3915,6364,2,0,0,3,3915,0,2014
845000,5,2,1720,9972,1,0,0,4,1720,0,1951
157500,2,1,670,4500,1,0,0,3,670,0,1905
450000,2,3,1790,1709,2,0,0,3,1400,390,2001
925000,4,1,2440,11793,1,0,4,3,1420,1020,1950
600000,2,1,920,5029,1,0,0,4,920,0,1938
709000,4,1,1680,4087,1,0,0,3,1680,0,1911
1390000,5,3,3290,6480,2,0,0,5,2190,1100,1938
248000,3,2,2120,6840,1,0,0,3,1220,900,1984
245000,3,1,910,6630,1,0,0,4,910,0,1912
332000,2,1,1000,4776,1,0,0,4,1000,0,1942
459950,3,2,2340,4273,2,0,0,3,2340,0,2002
425000,3,2,1180,1800,2,0,2,3,1180,0,1994
460000,3,2,2080,50965,1,0,0,3,1590,490,1979
838300,6,2,3760,12978,1,0,0,3,2360,1400,1967
256000,3,2,1480,7200,2,0,0,5,1480,0,1995
864000,3,2,3060,13554,2,0,0,3,3060,0,1984
900000,4,3,3070,4440,2,0,0,3,2030,1040,1922
145600,3,1,1170,7560,1,0,0,3,1170,0,1958
865000,5,3,2900,6730,1,0,0,5,1830,1070,1977
250250,3,2,2210,8000,2,0,0,4,2210,0,1969
162000,4,2,1440,7641,1,0,0,4,1440,0,1943
450000,4,1,1980,7350,1,0,0,3,1430,550,1973
675500,4,2,2060,21344,1,0,0,2,1460,600,1978
697000,3,2,2420,5304,1,0,0,5,1640,780,1947
1320000,3,3,3440,4080,2,0,0,3,2560,880,2005
490000,3,1,1600,16510,1,0,0,3,1600,0,1984
590000,3,2,2210,5742,1,0,0,3,1460,750,1951
280000,4,1,2250,16000,1,0,0,3,1450,800,1957
515000,2,1,1680,6500,1,0,0,4,1140,540,1941
576000,3,1,1140,5395,1,0,0,4,1010,130,1909
375000,3,1,1430,10574,2,0,0,3,1430,0,1981
478000,3,1,1440,7107,1,0,0,4,1000,440,1980
282000,3,1,1670,5200,1,0,0,5,1030,640,1977
1400000,4,4,3080,10550,2,0,3,3,1940,1140,1976
593500,5,3,4300,50405,2,0,0,3,3220,1080,1972
724950,4,3,3010,174240,2,0,0,3,3010,0,2004
306000,3,1,1560,7500,1,0,0,4,1560,0,1966
341000,4,1,1920,7665,1,0,0,4,1500,420,1975
399950,3,2,1400,4400,1,0,0,3,1400,0,1930
534000,5,2,2280,3600,2,0,0,3,2280,0,1992
635000,6,2,3880,5700,2,0,0,3,3880,0,2003
350000,2,1,1350,3880,1,0,0,3,950,400,1927
856000,3,1,1480,2700,1,0,0,3,1480,0,1928
582000,4,3,1670,1189,3,0,0,3,1427,243,2000
799000,4,2,3400,6742,2,0,0,3,3400,0,2004
423700,3,2,2070,3986,2,0,0,3,2070,0,1999
1840000,4,3,4870,39190,2,0,0,3,4870,0,1995
322000,3,2,1760,43575,1,0,0,3,1160,600,1988
929000,4,3,4030,57499,2,0,0,3,4030,0,2002
443000,2,1,1130,5413,1,0,0,3,880,250,1939
441500,3,1,1510,7700,1,0,0,3,1510,0,1968
875000,4,3,3110,108464,2,0,2,4,3110,0,1979
3600000,3,3,5020,12431,2,1,4,3,3420,1600,1941
450000,2,1,740,5100,1,0,0,4,740,0,1947
425000,3,2,1630,10500,1,0,0,3,1100,530,1974
660000,4,1,2780,9900,2,0,0,4,2780,0,1978
763101,3,1,1990,5560,1,0,0,4,1100,890,1939
499000,4,2,2250,14149,2,0,0,3,2250,0,1992
521000,3,1,1720,37363,1,0,0,4,1350,370,1974
302000,2,1,900,423838,1,0,2,5,900,0,1925
293000,4,2,2360,6260,2,0,0,3,2360,0,1998
335000,3,2,1530,4580,2,0,0,3,1530,0,2011
499000,2,1,1450,3090,2,0,0,3,1450,0,1919
600000,3,1,2040,5000,1,0,0,3,1780,260,1924
720000,4,1,2620,11041,1,0,0,4,2620,0,1962
195000,2,2,1180,2553,2,0,0,3,1180,0,2005
249000,3,1,1110,8423,1,0,0,3,1110,0,1952
334000,3,2,1840,9781,2,0,0,3,1840,0,1989
599950,4,1,2720,7810,1,0,0,3,1510,1210,1952
149900,2,1,1090,1950,1,0,0,4,1090,0,1982
700000,4,1,1730,6500,1,0,0,3,1250,480,1945
525000,4,1,1170,6240,1,0,0,4,1170,0,1960
1050000,4,3,4740,126759,2,0,0,4,4740,0,1991
402000,3,2,1960,8000,1,0,0,4,1290,670,1977
450000,3,2,1430,3480,1,0,0,3,980,450,1947
520000,3,2,2510,43995,2,0,0,3,2510,0,1981
205000,3,1,1420,6980,1,0,0,5,820,600,1980
635000,3,2,2680,175982,1,0,0,3,2680,0,2004
210500,3,1,1220,9600,1,0,0,5,1220,0,1958
406650,2,1,1070,6100,1,0,0,3,1070,0,1940
350000,3,1,1580,19998,1,0,0,4,1580,0,1968
425000,4,1,1820,6000,1,0,0,3,930,890,1942
